host_id,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,number_of_reviews
412803321,Melbourne,-37.8029113275465,144.95453140983946,Entire home/apt,6,1 bath,2,3,"[""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""Bidet"", ""Lockbox"", ""Hot water"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Clothing storage"", ""Hair dryer"", ""Room-darkening shades"", ""TV"", ""Shampoo"", ""Oven"", ""Stove"", ""Coffee"", ""Refrigerator"", ""Shower gel"", ""Wine glasses"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Freezer"", ""Iron"", ""Extra pillows and blankets"", ""Self check-in"", ""Baking sheet"", ""Cleaning products"", ""Free parking on premises"", ""Washer""]",118.0,2,14
279001183,Moonee Valley,-37.77453,144.91266,Entire home/apt,4,1 bath,2,2,"[""Microwave"", ""Hot water kettle"", ""Coffee maker"", ""Free street parking"", ""Lockbox"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""TV"", ""Room-darkening shades"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Stove"", ""Patio or balcony"", ""Pets allowed"", ""Refrigerator"", ""Air conditioning"", ""Heating"", ""Dryer"", ""Iron"", ""Fire extinguisher"", ""Self check-in"", ""Free parking on premises"", ""Washer""]",149.0,1,6
279001183,Port Phillip,-37.82939086328996,144.94639007881852,Entire home/apt,6,2 baths,3,3,"[""Microwave"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Free street parking"", ""Lockbox"", ""Hot water"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Gym"", ""Dishes and silverware"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""TV"", ""Room-darkening shades"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Pool"", ""Stove"", ""Patio or balcony"", ""Refrigerator"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Dryer"", ""Iron"", ""Fire extinguisher"", ""Self check-in"", ""Washer""]",375.0,1,7
39584725,Bayside,-37.9486301,145.0043118,Entire home/apt,4,2 baths,3,2,"[""Microwave"", ""Bluetooth sound system"", ""Hot water kettle"", ""BBQ grill"", ""Drying rack for clothing"", ""Smeg stainless steel double oven"", ""AC - split type ductless system"", ""Carbon monoxide alarm"", ""Books and reading material"", ""Public or shared beach access"", ""Free street parking"", ""Hot water"", ""Clothing storage: walk-in closet, closet, and wardrobe"", ""Changing table - always at the listing"", ""Elevator"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Baby bath - available upon request"", ""Dishes and silverware"", ""Gym"", ""Cleaning available during stay"", ""Hangers"", ""Essentials"", ""Toaster"", ""Free parking garage on premises \u2013 2 spaces"", ""Room-darkening shades"", ""Long term stays allowed"", ""Children\u2019s books and toys for ages 0-2 years old"", ""Keypad"", ""Free washer \u2013 In unit"", ""Pets allowed"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Dishwasher"", ""Freezer"", ""Single level home"", ""Miele induction stove"", ""Extra pillows and blankets"", ""Self check-in"", ""Heating - split type ductless system"", ""Private patio or balcony"", ""Cooking basics"", ""Private entrance"", ""Exercise equipment"", ""Samsung refrigerator""]",700.0,3,3
279001183,Yarra,-37.81324014659546,145.0094527193916,Entire home/apt,4,1 bath,2,2,"[""Microwave"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Free street parking"", ""Lockbox"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Stove"", ""Bathtub"", ""Refrigerator"", ""Air conditioning"", ""Heating"", ""Iron"", ""Self check-in"", ""Free parking on premises"", ""Washer""]",172.0,1,3
1992173,Yarra Ranges,-37.90198,145.40024,Entire home/apt,6,2 baths,3,3,"[""BBQ grill"", ""Coffee maker"", ""Lockbox"", ""Valley view"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Dishes and silverware"", ""Mountain view"", ""First aid kit"", ""Hair dryer"", ""TV"", ""Outdoor dining area"", ""Refrigerator"", ""Pets allowed"", ""Backyard"", ""Air conditioning"", ""Heating"", ""Free parking on premises"", ""Outdoor furniture"", ""Dryer"", ""Iron"", ""Children\u2019s books and toys"", ""Self check-in"", ""Private patio or balcony"", ""Indoor fireplace"", ""Washer""]",450.0,2,0
507223891,Boroondara,-37.8116028,145.0841169,Entire home/apt,4,1.5 baths,2,2,"[""Clothing storage: closet"", ""Stainless steel oven"", ""Microwave"", ""Hot water kettle"", ""Bidet"", ""AC - split type ductless system"", ""Lockbox"", ""Gas stove"", ""Hot water"", ""Dining table"", ""Wifi"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""First aid kit"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Hair dryer"", ""Room-darkening shades"", ""TV"", ""Shampoo"", ""Coffee"", ""Bathtub"", ""Body soap"", ""Shower gel"", ""Wine glasses"", ""Dishwasher"", ""Garden view"", ""Freezer"", ""Self check-in"", ""Heating - split type ductless system"", ""Cooking basics"", ""Cleaning products"", ""Free parking on premises"", ""Washer""]",164.0,1,15
233415940,Port Phillip,-37.8649052,145.002144,Entire home/apt,6,2.5 baths,3,3,"[""Stainless steel oven"", ""Microwave"", ""Hot water kettle"", ""BBQ grill"", ""Drying rack for clothing"", ""Portable heater"", ""Barbecue utensils"", ""Coffee maker"", ""Free street parking"", ""Lockbox"", ""Gas stove"", ""Hot water"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Rice maker"", ""Fire pit"", ""First aid kit"", ""Essentials"", ""Toaster"", ""Private backyard \u2013 Fully fenced"", ""Hair dryer"", ""TV"", ""Coffee"", ""Bathtub"", ""Outdoor dining area"", ""Refrigerator"", ""Wine glasses"", ""Dishwasher"", ""Air conditioning"", ""Freezer"", ""Blender"", ""Outdoor furniture"", ""Iron"", ""Courtyard view"", ""Fire extinguisher"", ""Heating - split type ductless system"", ""Self check-in"", ""Private patio or balcony"", ""Cooking basics"", ""Free washer \u2013 In building"", ""Cleaning products"", ""Free parking on premises"", ""Bikes""]",210.0,3,10
8575258,Darebin,-37.732919145348816,144.9872072146698,Private room,2,1 private bath,1,1,"[""Clothing storage: closet"", ""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""Free street parking"", ""Lockbox"", ""Gas stove"", ""Hot water"", ""Coffee maker: french press"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""Organic  body soap"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Toaster"", ""Hair dryer"", ""Room-darkening shades"", ""TV"", ""Oven"", ""Coffee"", ""Refrigerator"", ""Shower gel"", ""Safe"", ""Wine glasses"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Blender"", ""Iron"", ""Extra pillows and blankets"", ""Self check-in"", ""Cooking basics"", ""Private entrance"", ""Cleaning products"", ""Free parking on premises"", ""Washer""]",59.0,1,2
508746847,Kingston,-37.93729,145.11586,Entire home/apt,6,2.5 baths,3,4,"[""Stainless steel gas stove"", ""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""AC - split type ductless system"", ""Books and reading material"", ""Free street parking"", ""Lockbox"", ""Hot water"", ""Clothing storage: walk-in closet, closet, and wardrobe"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stainless steel double oven"", ""Children\u2019s dinnerware"", ""First aid kit"", ""Hangers"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""Essentials"", ""Toaster"", ""Standalone high chair - always at the listing"", ""Private backyard \u2013 Fully fenced"", ""Hair dryer"", ""Room-darkening shades"", ""TV"", ""Board games"", ""Long term stays allowed"", ""Coffee"", ""Bathtub"", ""Body soap"", ""Free washer \u2013 In unit"", ""Laundromat nearby"", ""Pets allowed"", ""Shower gel"", ""Wine glasses"", ""Dishwasher"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Freezer"", ""Security cameras on property"", ""Outdoor furniture"", ""Iron"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Crib - available upon request"", ""Heating - split type ductless system"", ""Private patio or balcony"", ""Cooking basics"", ""Baking sheet"", ""Self check-in"", ""Cleaning products"", ""Free parking on premises"", ""Samsung refrigerator""]",220.0,2,6
324506014,Yarra Ranges,-37.781647,145.45613,Entire home/apt,2,1 bath,1,1,"[""Smoke alarm"", ""Kitchen"", ""Microwave"", ""Refrigerator"", ""Essentials"", ""Self check-in"", ""Lockbox"", ""TV""]",155.0,1,0
279001183,Port Phillip,-37.84192163221726,144.93556822171126,Entire home/apt,4,1 bath,2,2,"[""Microwave"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Lockbox"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""TV"", ""Room-darkening shades"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Stove"", ""Patio or balcony"", ""Bathtub"", ""Refrigerator"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Dryer"", ""Iron"", ""Fire extinguisher"", ""Self check-in"", ""Free parking on premises"", ""Washer""]",185.0,1,13
108280030,Melbourne,-37.81998,144.94278,Entire home/apt,2,1 bath,1,1,"[""Microwave"", ""Hot water kettle"", ""BBQ grill"", ""Drying rack for clothing"", ""Hot water"", ""Elevator"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""Waterfront"", ""Hot tub"", ""Gym"", ""First aid kit"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Smart lock"", ""Toaster"", ""Clothing storage"", ""Hair dryer"", ""Room-darkening shades"", ""TV"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Pool"", ""Stove"", ""Coffee"", ""Patio or balcony"", ""Portable fans"", ""Body soap"", ""Laundromat nearby"", ""Outdoor dining area"", ""Refrigerator"", ""Shower gel"", ""Wine glasses"", ""Cleaning products"", ""Dishwasher"", ""Backyard"", ""Air conditioning"", ""Heating"", ""Freezer"", ""Outdoor furniture"", ""Iron"", ""Ethernet connection"", ""Extra pillows and blankets"", ""Coffee maker: Nespresso"", ""Self check-in"", ""Cooking basics"", ""Baking sheet"", ""Exercise equipment"", ""Free parking on premises"", ""Washer""]",195.0,28,0
17634490,Stonnington,-37.83891297817429,144.99034387384535,Entire home/apt,5,2.5 baths,3,4,"[""Microwave"", ""Hot water kettle"", ""BBQ grill"", ""Drying rack for clothing"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Lockbox"", ""High chair"", ""Hot water"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Children\u2019s dinnerware"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Private backyard \u2013 Fully fenced"", ""Pack \u2019n play/Travel crib"", ""Clothing storage"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Stove"", ""Coffee"", ""Body soap"", ""Outdoor dining area"", ""Refrigerator"", ""Pets allowed"", ""Shower gel"", ""Wine glasses"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Outdoor furniture"", ""Crib"", ""Iron"", ""Courtyard view"", ""Extra pillows and blankets"", ""Children\u2019s books and toys"", ""Self check-in"", ""Cooking basics"", ""Private entrance"", ""Cleaning products"", ""Free parking on premises"", ""Washer""]",519.0,5,3
1739996,Melbourne,-37.83094973096327,144.96679431602414,Entire home/apt,4,2 baths,2,2,"[""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""Carbon monoxide alarm"", ""Hot water"", ""Elevator"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""Hangers"", ""Essentials"", ""Toaster"", ""Clothing storage"", ""Hair dryer"", ""TV"", ""Long term stays allowed"", ""Oven"", ""Pool"", ""Stove"", ""Coffee"", ""Refrigerator"", ""Wine glasses"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Freezer"", ""City skyline view"", ""Iron"", ""Extra pillows and blankets"", ""Cooking basics"", ""Free parking on premises"", ""Washer""]",141.0,2,27
25734753,Merri-bek,-37.77792052558468,144.9770479508582,Entire home/apt,6,1 bath,2,2,"[""Microwave"", ""Hot water kettle"", ""BBQ grill"", ""Drying rack for clothing"", ""Carbon monoxide alarm"", ""Books and reading material"", ""Coffee maker"", ""Free street parking"", ""Lockbox"", ""Hot water"", ""Elevator"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""Hot tub"", ""Gym"", ""Cleaning available during stay"", ""First aid kit"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Clothing storage"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Pool"", ""Stove"", ""Patio or balcony"", ""Portable fans"", ""Outdoor dining area"", ""Refrigerator"", ""Shower gel"", ""Wine glasses"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Freezer"", ""Dryer"", ""Iron"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Self check-in"", ""Cooking basics"", ""Baking sheet"", ""Exercise equipment"", ""Free parking on premises"", ""Washer""]",286.0,1,9
170876557,Monash,-37.89463,145.11527,Private room,2,1.5 shared baths,1,1,"[""Clothing storage: closet"", ""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""Carbon monoxide alarm"", ""Free street parking"", ""Lockbox"", ""Gas stove"", ""Hot water"", ""Coffee maker: drip coffee maker"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""Rice maker"", ""Cleaning available during stay"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Hair dryer"", ""Room-darkening shades"", ""TV"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Bathtub"", ""Portable fans"", ""Body soap"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Dishwasher"", ""Garden view"", ""Lock on bedroom door"", ""Air conditioning"", ""Freezer"", ""Iron"", ""Courtyard view"", ""Private backyard"", ""Central heating"", ""Self check-in"", ""Private patio or balcony"", ""Cooking basics"", ""Cleaning products"", ""Free parking on premises"", ""Washer""]",64.0,2,5
493882297,Boroondara,-37.80531535252637,145.02718333222018,Private room,2,2 shared baths,1,1,"[""Security cameras on property"", ""Wifi"", ""Kitchen"", ""Lock on bedroom door"", ""Free parking on premises"", ""Washer""]",65.0,4,1
493882297,Boroondara,-37.80526300660739,145.02820635944224,Private room,2,2 shared baths,1,1,"[""Security cameras on property"", ""Wifi"", ""Kitchen"", ""Lock on bedroom door"", ""Free parking on premises"", ""Washer""]",59.0,4,0
446084038,Melton,-37.72206,144.59355,Private room,1,1 shared bath,1,1,"[""Security cameras on property"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Dedicated workspace"", ""BBQ grill"", ""First aid kit"", ""Free parking on premises"", ""Fire extinguisher"", ""Self check-in"", ""Lockbox"", ""Lock on bedroom door"", ""TV"", ""Air conditioning"", ""Washer""]",50.0,1,1
446080599,Melbourne,-37.8056839,144.9627442,Entire home/apt,4,2 baths,2,2,"[""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""Portable heater"", ""Elevator"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""Babysitter recommendations"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""TV"", ""Room-darkening shades"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Stove"", ""Body soap"", ""Laundromat nearby"", ""Outdoor dining area"", ""Refrigerator"", ""Shower gel"", ""Central air conditioning"", ""Wine glasses"", ""Dishwasher"", ""Radiant heating"", ""Freezer"", ""Single level home"", ""Outdoor furniture"", ""Iron"", ""Central heating"", ""Clothing storage: wardrobe"", ""Private entrance"", ""Private patio or balcony"", ""Rice maker"", ""Washer""]",132.0,1,9
22860147,Yarra,-37.81758978306763,144.99655325339876,Entire home/apt,6,3 baths,3,3,"[""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""Free parking garage on premises \u2013 1 space"", ""Coffee maker"", ""Lockbox"", ""Gas stove"", ""Hot water"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""Rice maker"", ""First aid kit"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Clothing storage"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Coffee"", ""Bathtub"", ""Body soap"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Shower gel"", ""Wine glasses"", ""Air conditioning"", ""Heating"", ""Freezer"", ""Outdoor furniture"", ""Dryer"", ""Iron"", ""Extra pillows and blankets"", ""Self check-in"", ""Private patio or balcony"", ""Cooking basics"", ""Cleaning products""]",303.0,3,13
491971846,Melbourne,-37.81497947322688,144.95162730207704,Entire home/apt,5,2 baths,2,2,"[""Shared gym in building"", ""Stainless steel gas stove"", ""Microwave"", ""Hot water kettle"", ""Shared indoor pool - available all year, open specific hours, lap pool"", ""Host greets you"", ""Hot water"", ""Elevator"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Sauna"", ""First aid kit"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Clothing storage"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Oven"", ""Bathtub"", ""Body soap"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Central air conditioning"", ""Wine glasses"", ""Cleaning products"", ""Dishwasher"", ""City skyline view"", ""Central heating"", ""Cooking basics"", ""Exercise equipment""]",174.0,2,5
